,id_fila,x_fila,y_fila,z_fila
5834,232.0,554.905,404.483,-20.2784
5835,232.0,557.531,404.432,-19.6507
5836,232.0,559.682,404.598,-19.2502
5837,232.0,561.447,404.814,-19.061
5838,232.0,563.0,405.0,-19.0
5839,233.0,548.5,405.5,-22.0
5840,233.0,546.966,407.283,-22.0684
5841,233.0,545.298,408.428,-22.0299
5842,233.0,543.422,408.567,-21.8247
5843,233.0,541.362,407.706,-21.461
5844,233.0,539.216,406.117,-20.9975
5845,233.0,537.085,404.133,-20.4993
5846,233.0,535.0,402.0,-20.0
5847,234.0,574.5,482.5,-24.5
5848,234.0,578.593,483.84,-21.5845
5849,234.0,582.129,484.558,-18.1154
5850,234.0,584.683,484.341,-13.8359
5851,234.0,586.066,483.267,-8.91786
5852,234.0,586.35,481.643,-3.87207
5853,234.0,585.797,479.788,0.691934
5854,234.0,584.719,477.927,4.32799
5855,234.0,583.35,476.204,6.91825
5856,234.0,581.803,474.724,8.66609
5857,234.0,580.121,473.546,9.92526
5858,234.0,578.361,472.633,10.9765
5859,234.0,576.623,471.847,11.9025
5860,234.0,575.022,471.025,12.6271
5861,234.0,573.624,470.083,13.0477
5862,234.0,572.419,469.068,13.1346
5863,234.0,571.333,468.118,12.9362
5864,234.0,570.284,467.388,12.5249
5865,234.0,569.243,466.981,11.9476
5866,234.0,568.257,466.948,11.2173
5867,234.0,567.405,467.286,10.3361
5868,234.0,566.722,467.935,9.32365
5869,234.0,566.156,468.755,8.23132
5870,234.0,565.619,469.527,7.13054
5871,234.0,565.073,469.983,6.07702
5872,234.0,564.577,469.881,5.06974
5873,234.0,564.238,469.073,4.03895
5874,234.0,564.125,467.551,2.88279
5875,234.0,564.232,465.449,1.53221
5876,234.0,564.515,463.01,-0.0045414
5877,234.0,564.948,460.519,-1.64723
5878,234.0,565.546,458.214,-3.28001
5879,234.0,566.32,456.228,-4.7795
5880,234.0,567.222,454.563,-6.02556
5881,234.0,568.151,453.134,-6.92062
5882,234.0,569.005,451.828,-7.42882
5883,234.0,569.722,450.554,-7.59998
5884,234.0,570.286,449.264,-7.53929
5885,234.0,570.706,447.942,-7.33991
5886,234.0,571.01,446.585,-7.04057
5887,234.0,571.247,445.198,-6.64184
5888,234.0,571.472,443.795,-6.14894
5889,234.0,571.723,442.393,-5.58968
5890,234.0,572.0,441.0,-5.0
5891,235.0,574.5,482.5,-24.5
5892,235.0,569.799,480.98,-23.9311
5893,235.0,565.639,479.825,-23.3325
5894,235.0,562.353,479.23,-22.7083
5895,235.0,559.975,479.175,-22.0954
5896,235.0,558.301,479.497,-21.5274
5897,235.0,557.0,480.0,-21.0
5898,236.0,466.5,378.5,-14.5
5899,236.0,464.042,378.216,-14.598
5900,236.0,461.465,377.824,-14.7962
5901,236.0,458.755,377.326,-15.0884
5902,236.0,456.049,376.846,-15.3317
5903,236.0,453.587,376.538,-15.3102
5904,236.0,451.596,376.499,-14.8435
5905,236.0,450.181,376.752,-13.8767
5906,236.0,449.306,377.279,-12.5059
5907,236.0,448.851,378.056,-10.9233
5908,236.0,448.677,379.052,-9.32025
5909,236.0,448.661,380.22,-7.81587
5910,236.0,448.68,381.497,-6.45953
5911,236.0,448.617,382.812,-5.29713
5912,236.0,448.393,384.103,-4.43353
5913,236.0,448.005,385.335,-4.02521
5914,236.0,447.535,386.504,-4.19199
5915,236.0,447.12,387.628,-4.90421
5916,236.0,446.895,388.742,-5.93167
5917,236.0,446.957,389.879,-6.90822
5918,236.0,447.339,391.058,-7.49126
5919,236.0,448.012,392.271,-7.52878
5920,236.0,448.913,393.5,-7.13487
5921,236.0,449.987,394.741,-6.62687
5922,236.0,451.238,396.013,-6.36125
5923,236.0,452.72,397.333,-6.56343
5924,236.0,454.495,398.678,-7.24618
5925,236.0,456.58,399.981,-8.25031
5926,236.0,458.918,401.166,-9.36308
5927,236.0,461.389,402.163,-10.4286
5928,236.0,463.853,402.901,-11.3924
5929,236.0,466.203,403.281,-12.2855
5930,236.0,468.389,403.189,-13.1842
5931,236.0,470.416,402.55,-14.1682
5932,236.0,472.326,401.378,-15.2778
5933,236.0,474.171,399.776,-16.4759
5934,236.0,476.013,397.897,-17.642
5935,236.0,477.895,395.894,-18.609
5936,236.0,479.827,393.899,-19.2275
5937,236.0,481.762,392.043,-19.4124
5938,236.0,483.603,390.459,-19.1442
5939,236.0,485.223,389.251,-18.4382
5940,236.0,486.487,388.423,-17.3308
5941,236.0,487.293,387.857,-15.9091
5942,236.0,487.595,387.375,-14.3435
5943,236.0,487.435,386.869,-12.8593
5944,236.0,486.933,386.374,-11.6396
5945,236.0,486.261,386.046,-10.7327
5946,236.0,485.606,386.052,-10.0406
5947,236.0,485.127,386.447,-9.39266
5948,236.0,484.931,387.135,-8.6402
5949,236.0,485.049,387.915,-7.71528
5950,236.0,485.43,388.59,-6.64231
5951,236.0,485.973,389.064,-5.52248
5952,236.0,486.579,389.372,-4.50041
5953,236.0,487.19,389.636,-3.7128
5954,236.0,487.792,389.976,-3.23196
5955,236.0,488.393,390.442,-3.03276
5956,236.0,489.0,391.0,-3.0
5957,237.0,466.5,378.5,-14.5
5958,237.0,467.605,377.451,-12.4727
5959,237.0,468.717,376.7,-10.4756
5960,237.0,469.809,376.41,-8.57303
5961,237.0,470.816,376.573,-6.87258
5962,237.0,471.68,377.09,-5.50419
5963,237.0,472.4,377.859,-4.57768
5964,237.0,473.053,378.82,-4.13984
5965,237.0,473.769,379.941,-4.15147
5966,237.0,474.676,381.185,-4.49737
5967,237.0,475.849,382.498,-5.02519
5968,237.0,477.28,383.823,-5.59132
5969,237.0,478.886,385.105,-6.08616
5970,237.0,480.537,386.293,-6.42738
5971,237.0,482.106,387.336,-6.5402
5972,237.0,483.504,388.179,-6.35977
5973,237.0,484.691,388.785,-5.86926
5974,237.0,485.669,389.171,-5.14286
5975,237.0,486.474,389.419,-4.34356
5976,237.0,487.16,389.652,-3.65958
5977,237.0,487.785,389.98,-3.21757
5978,237.0,488.392,390.443,-3.02982
5979,237.0,489.0,391.0,-3.0
5980,238.0,532.5,445.5,27.0
5981,238.0,535.45,441.605,24.2196
5982,238.0,538.363,437.62,21.7459
5983,238.0,541.205,433.538,19.8304
5984,238.0,543.934,429.429,18.6104
5985,238.0,546.482,425.378,18.0734
5986,238.0,548.748,421.445,18.0766
5987,238.0,550.634,417.69,18.4181
5988,238.0,552.088,414.194,18.9164
5989,238.0,553.158,410.993,19.458
5990,238.0,554.0,408.0,20.0
5991,239.0,532.5,445.5,27.0
5992,239.0,529.248,447.25,27.5
5993,239.0,526.0,449.0,28.0
5994,240.0,535.5,403.5,-13.0
5995,240.0,535.767,403.44,-8.64908
5996,240.0,535.855,403.262,-4.66608
5997,240.0,535.656,402.925,-1.26638
5998,240.0,535.151,402.493,1.53297
5999,240.0,534.37,402.099,3.84417
6000,240.0,533.337,401.883,5.80799
6001,240.0,532.064,401.944,7.54306
6002,240.0,530.592,402.299,9.15644
6003,240.0,529.05,402.867,10.7686
6004,240.0,527.666,403.473,12.5044
6005,240.0,526.696,403.888,14.4441
6006,240.0,526.284,403.893,16.5739
6007,240.0,526.37,403.361,18.7879
6008,240.0,526.699,402.304,20.9505
6009,240.0,526.968,400.854,22.9742
6010,240.0,526.994,399.188,24.8491
6011,240.0,526.775,397.449,26.6155
6012,240.0,526.411,395.715,28.3208
6013,240.0,526.0,394.0,30.0
6014,241.0,535.5,403.5,-13.0
6015,241.0,535.319,402.944,-15.446
6016,241.0,535.153,402.444,-17.7793
6017,241.0,535.0,402.0,-20.0
6018,242.0,550.0,401.0,0.0
6019,242.0,553.144,403.778,-0.512448
6020,242.0,556.5,406.514,-1.1375
6021,242.0,560.218,409.088,-1.9754
6022,242.0,564.334,411.322,-3.09258
6023,242.0,568.744,413.098,-4.49177
6024,242.0,573.216,414.427,-6.09521
6025,242.0,577.478,415.429,-7.7727
6026,242.0,581.378,416.25,-9.41512
6027,242.0,585.0,417.0,-11.0
6028,243.0,550.0,401.0,0.0
6029,243.0,547.388,399.139,-0.215276
6030,243.0,544.807,397.918,-0.28438
6031,243.0,542.318,397.656,-0.0799727
6032,243.0,540.022,398.232,0.487322
6033,243.0,538.011,399.222,1.44805
6034,243.0,536.314,400.183,2.75785
6035,243.0,534.863,400.882,4.30376
6036,243.0,533.513,401.347,5.94461
6037,243.0,532.116,401.749,7.57206
6038,243.0,530.604,402.241,9.15936
6039,243.0,529.052,402.853,10.768
6040,243.0,527.667,403.471,12.504
6041,243.0,526.696,403.888,14.444
6042,243.0,526.284,403.893,16.5739
6043,243.0,526.37,403.361,18.7879
6044,243.0,526.699,402.304,20.9505
6045,243.0,526.968,400.854,22.9742
6046,243.0,526.994,399.188,24.8491
6047,243.0,526.775,397.449,26.6155
6048,243.0,526.411,395.715,28.3208
6049,243.0,526.0,394.0,30.0
6050,244.0,588.5,420.5,2.5
6051,244.0,588.887,418.731,5.36551
6052,244.0,589.268,417.139,8.12188
6053,244.0,589.65,415.814,10.6223
6054,244.0,590.054,414.726,12.6972
6055,244.0,590.505,413.756,14.2154
6056,244.0,591.031,412.766,15.1368
6057,244.0,591.655,411.654,15.5179
6058,244.0,592.4,410.397,15.4741
6059,244.0,593.283,409.049,15.1338
6060,244.0,594.311,407.737,14.61
6061,244.0,595.471,406.623,13.9946
6062,244.0,596.731,405.865,13.3631
6063,244.0,598.025,405.565,12.7731
6064,244.0,599.26,405.733,12.2539
6065,244.0,600.345,406.284,11.8019
6066,244.0,601.239,407.084,11.3923
6067,244.0,602.0,408.0,11.0
6068,245.0,588.5,420.5,2.5
6069,245.0,587.174,422.332,0.593417
6070,245.0,585.954,423.87,-1.26581
6071,245.0,584.914,424.858,-3.0762
6072,245.0,584.091,425.119,-4.86332
6073,245.0,583.523,424.605,-6.60887
6074,245.0,583.256,423.43,-8.20499
6075,245.0,583.319,421.846,-9.4912
6076,245.0,583.69,420.144,-10.352
6077,245.0,584.287,418.52,-10.8017
6078,245.0,585.0,417.0,-11.0
6079,246.0,578.0,440.5,3.0
6080,246.0,576.939,441.581,1.90214
6081,246.0,576.117,442.71,0.927015
6082,246.0,575.615,443.891,0.11742
6083,246.0,575.333,445.066,-0.593013
6084,246.0,575.076,446.121,-1.33997
6085,246.0,574.684,446.92,-2.24114
6086,246.0,574.112,447.347,-3.3102
6087,246.0,573.416,447.339,-4.42503
6088,246.0,572.72,446.899,-5.37731
6089,246.0,572.154,446.084,-5.97881
6090,246.0,571.808,444.988,-6.15486
6091,246.0,571.703,443.72,-5.96278
6092,246.0,571.797,442.372,-5.53397
6093,246.0,572.0,441.0,-5.0
6094,247.0,578.0,440.5,3.0
6095,247.0,578.197,442.55,2.50685
6096,247.0,578.03,444.442,1.76867
6097,247.0,577.349,446.005,0.654248
6098,247.0,576.266,447.084,-0.802336
6099,247.0,575.026,447.594,-2.42462
6100,247.0,573.854,447.548,-3.96209
6101,247.0,572.893,447.028,-5.17336
6102,247.0,572.21,446.146,-5.90396
6103,247.0,571.822,445.012,-6.13237
6104,247.0,571.706,443.727,-5.95739
6105,247.0,571.798,442.373,-5.53299
6106,247.0,572.0,441.0,-5.0
6107,248.0,576.0,431.0,-6.0
6108,248.0,575.194,432.802,-7.03856
6109,248.0,574.567,434.723,-7.99098
6110,248.0,574.171,436.789,-8.76721
6111,248.0,573.902,438.911,-9.28223
6112,248.0,573.607,440.92,-9.47979
6113,248.0,573.191,442.634,-9.35684
6114,248.0,572.678,443.897,-8.96711
6115,248.0,572.17,444.605,-8.39671
6116,248.0,571.784,444.717,-7.72961
6117,248.0,571.59,444.274,-7.02779
6118,248.0,571.595,443.4,-6.33017
6119,248.0,571.756,442.259,-5.65525
6120,248.0,572.0,441.0,-5.0
6121,249.0,576.0,431.0,-6.0
6122,249.0,578.337,429.452,-6.28534
6123,249.0,580.258,427.809,-6.80735
6124,249.0,581.583,426.011,-7.64927
6125,249.0,582.416,424.073,-8.68982
6126,249.0,583.013,422.098,-9.68425
6127,249.0,583.598,420.226,-10.4161
6128,249.0,584.266,418.541,-10.8184
6129,249.0,585.0,417.0,-11.0
6130,250.0,561.0,437.5,-10.5
6131,250.0,563.038,438.947,-10.214
6132,250.0,564.954,440.371,-9.88692
6133,250.0,566.66,441.738,-9.50046
6134,250.0,568.103,442.98,-9.06146
6135,250.0,569.255,443.977,-8.58445
6136,250.0,570.109,444.582,-8.07278
6137,250.0,570.697,444.678,-7.51812
6138,250.0,571.098,444.25,-6.91704
6139,250.0,571.408,443.39,-6.28346
6140,250.0,571.7,442.256,-5.64025
6141,250.0,572.0,441.0,-5.0
6142,251.0,561.0,437.5,-10.5
6143,251.0,558.415,436.372,-10.4715
6144,251.0,555.928,435.289,-10.6447
6145,251.0,553.628,434.304,-11.134
6146,251.0,551.585,433.473,-11.9249
6147,251.0,549.83,432.829,-12.9059
6148,251.0,548.336,432.361,-13.9524
6149,251.0,547.0,432.0,-15.0
6150,252.0,562.5,431.0,-9.5
6151,252.0,565.886,431.911,-9.1294
6152,252.0,568.844,433.11,-8.93613
6153,252.0,571.089,434.733,-8.99002
6154,252.0,572.538,436.716,-9.21756
6155,252.0,573.258,438.851,-9.45321
6156,252.0,573.397,440.89,-9.53335
6157,252.0,573.137,442.623,-9.3703
6158,252.0,572.667,443.895,-8.96971
6159,252.0,572.169,444.605,-8.39707
6160,252.0,571.784,444.717,-7.72964
6161,252.0,571.59,444.274,-7.02779
6162,252.0,571.595,443.4,-6.33017
6163,252.0,571.756,442.259,-5.65525
6164,252.0,572.0,441.0,-5.0
6165,253.0,562.5,431.0,-9.5
6166,253.0,558.715,431.69,-10.1899
6167,253.0,555.279,432.183,-10.9813
6168,253.0,552.419,432.39,-11.9083
6169,253.0,550.182,432.361,-12.9273
6170,253.0,548.452,432.202,-13.9692
6171,253.0,547.0,432.0,-15.0
6172,254.0,612.5,419.0,-3.0
6173,254.0,613.295,418.106,-1.35357
6174,254.0,613.939,416.979,-0.0284753
6175,254.0,614.323,415.501,0.789408
6176,254.0,614.399,413.708,1.10596
6177,254.0,614.167,411.737,1.07682
6178,254.0,613.656,409.735,0.910469
6179,254.0,612.933,407.791,0.777035
6180,254.0,612.126,405.945,0.761699
6181,254.0,611.435,404.229,0.870812
6182,254.0,611.114,402.685,1.07555
6183,254.0,611.401,401.35,1.36147
6184,254.0,612.419,400.232,1.74909
6185,254.0,614.118,399.319,2.27023
6186,254.0,616.275,398.602,2.91977
6187,254.0,618.578,398.073,3.62649
6188,254.0,620.709,397.703,4.27494
6189,254.0,622.42,397.395,4.76957
6190,254.0,623.566,397.001,5.09484
6191,254.0,624.132,396.37,5.32106
6192,254.0,624.226,395.434,5.54153
6193,254.0,624.039,394.23,5.77987
6194,254.0,623.778,392.866,5.93866
6195,254.0,623.598,391.431,5.83666
6196,254.0,623.576,389.96,5.31223
6197,254.0,623.7,388.467,4.31492
6198,254.0,623.899,387.019,2.91872
6199,254.0,624.072,385.748,1.25765
6200,254.0,624.14,384.774,-0.557271
6201,254.0,624.063,384.125,-2.47897
6202,254.0,623.852,383.734,-4.50659
6203,254.0,623.554,383.506,-6.63739
6204,254.0,623.221,383.399,-8.82913
6205,254.0,622.895,383.431,-10.9958
6206,254.0,622.604,383.631,-13.0351
6207,254.0,622.361,383.993,-14.8728
6208,254.0,622.166,384.469,-16.5025
6209,254.0,622.0,385.0,-18.0
6210,255.0,612.5,419.0,-3.0
6211,255.0,609.841,419.804,-6.04271
6212,255.0,607.47,420.612,-8.83496
6213,255.0,605.568,421.419,-11.2288
6214,255.0,604.137,422.215,-13.2328
6215,255.0,603.0,423.0,-15.0
6216,256.0,537.0,432.0,2.0
6217,256.0,536.621,429.334,1.93836
6218,256.0,536.206,426.546,1.84002
6219,256.0,535.747,423.569,1.71348
6220,256.0,535.288,420.416,1.60627
6221,256.0,534.928,417.158,1.56192
6222,256.0,534.759,413.907,1.59959
6223,256.0,534.789,410.806,1.74238
6224,256.0,534.904,408.018,2.05406
6225,256.0,534.924,405.695,2.62871
6226,256.0,534.693,403.936,3.53057
6227,256.0,534.136,402.765,4.73913
6228,256.0,533.24,402.154,6.1535
6229,256.0,532.032,402.041,7.65619
6230,256.0,530.583,402.328,9.18723
6231,256.0,529.048,402.874,10.7754
6232,256.0,527.666,403.475,12.5056
6233,256.0,526.696,403.888,14.4442
6234,256.0,526.284,403.893,16.574
6235,256.0,526.37,403.361,18.7879
6236,256.0,526.699,402.304,20.9505
6237,256.0,526.968,400.854,22.9742
6238,256.0,526.994,399.188,24.8491
6239,256.0,526.775,397.449,26.6155
6240,256.0,526.411,395.715,28.3208
6241,256.0,526.0,394.0,30.0
6242,257.0,537.0,432.0,2.0
6243,257.0,539.174,432.51,-1.72238
6244,257.0,541.158,432.839,-5.18624
6245,257.0,542.832,432.907,-8.19208
6246,257.0,544.179,432.759,-10.6313
6247,257.0,545.261,432.505,-12.4959
6248,257.0,546.171,432.242,-13.8844
6249,257.0,547.0,432.0,-15.0
6250,258.0,531.0,438.0,2.0
6251,258.0,528.138,437.795,1.97281
6252,258.0,525.441,437.099,2.11648
6253,258.0,523.026,435.657,2.52603
6254,258.0,520.914,433.527,3.18826
6255,258.0,519.0,431.0,4.0
6256,259.0,531.0,438.0,2.0
6257,259.0,534.548,436.734,-0.738758
6258,259.0,537.772,435.566,-3.47406
6259,259.0,540.451,434.559,-6.14837
6260,259.0,542.523,433.736,-8.63984
6261,259.0,544.064,433.095,-10.8051
6262,259.0,545.225,432.617,-12.551
6263,259.0,546.162,432.271,-13.8979
6264,259.0,547.0,432.0,-15.0
6265,260.0,601.5,435.5,23.0
6266,260.0,602.809,439.719,19.6348
6267,260.0,603.914,443.618,16.2397
6268,260.0,604.648,446.973,12.8476
6269,260.0,604.895,449.672,9.59381
6270,260.0,604.573,451.667,6.69572
6271,260.0,603.647,452.929,4.35301
6272,260.0,602.178,453.473,2.6126
6273,260.0,600.388,453.385,1.29729
6274,260.0,598.632,452.815,0.0705495
6275,260.0,597.272,451.928,-1.39491
6276,260.0,596.518,450.853,-3.26257
6277,260.0,596.361,449.683,-5.49146
6278,260.0,596.629,448.5,-7.9117
6279,260.0,597.119,447.387,-10.3375
6280,260.0,597.692,446.427,-12.6369
6281,260.0,598.299,445.683,-14.7337
6282,260.0,598.956,445.172,-16.5745
6283,260.0,599.7,444.856,-18.1037
6284,260.0,600.57,444.658,-19.2726
6285,260.0,601.597,444.501,-20.0699
6286,260.0,602.788,444.346,-20.5436
6287,260.0,604.118,444.201,-20.7911
6288,260.0,605.539,444.085,-20.9177
6289,260.0,607.0,444.0,-21.0
6290,261.0,601.5,435.5,23.0
6291,261.0,604.535,433.705,23.847
6292,261.0,607.588,432.074,24.5554
6293,261.0,610.654,430.728,25.0763
6294,261.0,613.686,429.71,25.4615
6295,261.0,616.578,428.977,25.7966
6296,261.0,619.198,428.428,26.1291
6297,261.0,621.447,427.953,26.4519
6298,261.0,623.336,427.483,26.7417
6299,261.0,625.0,427.0,27.0
6300,262.0,631.5,419.5,21.5
6301,262.0,630.456,418.056,19.7572
6302,262.0,629.486,416.516,17.93
6303,262.0,628.646,414.831,16.022
6304,262.0,627.972,413.005,14.1417
6305,262.0,627.476,411.077,12.4362
6306,262.0,627.156,409.094,11.0024
6307,262.0,626.991,407.104,9.84544
6308,262.0,626.929,405.158,8.90395
6309,262.0,626.881,403.313,8.1042
6310,262.0,626.748,401.612,7.39805
6311,262.0,626.461,400.065,6.77657
6312,262.0,626.01,398.634,6.2721
6313,262.0,625.441,397.248,5.94448
6314,262.0,624.834,395.84,5.83482
6315,262.0,624.278,394.389,5.8997
6316,262.0,623.855,392.917,5.97995
6317,262.0,623.619,391.445,5.84822
6318,262.0,623.58,389.963,5.31474
6319,262.0,623.701,388.467,4.31532
6320,262.0,623.899,387.02,2.91876
6321,262.0,624.072,385.748,1.25765
6322,262.0,624.14,384.774,-0.557271
6323,262.0,624.063,384.125,-2.47897
6324,262.0,623.852,383.734,-4.50659
6325,262.0,623.554,383.506,-6.63739
6326,262.0,623.221,383.399,-8.82913
6327,262.0,622.895,383.431,-10.9958
6328,262.0,622.604,383.631,-13.0351
6329,262.0,622.361,383.993,-14.8728
6330,262.0,622.166,384.469,-16.5025
6331,262.0,622.0,385.0,-18.0
6332,263.0,631.5,419.5,21.5
6333,263.0,631.175,421.403,22.9091
6334,263.0,630.808,423.199,24.1711
6335,263.0,630.358,424.791,25.1831
6336,263.0,629.784,426.088,25.9116
6337,263.0,629.058,427.01,26.387
6338,263.0,628.177,427.51,26.674
6339,263.0,627.174,427.606,26.8394
6340,263.0,626.101,427.388,26.9353
6341,263.0,625.0,427.0,27.0
6342,264.0,600.0,423.0,2.5
6343,264.0,600.603,425.468,1.04983
6344,264.0,601.02,427.672,-0.481945
6345,264.0,601.141,429.495,-2.16964
6346,264.0,600.961,431.02,-4.05444
6347,264.0,600.563,432.45,-6.11711
6348,264.0,600.065,433.985,-8.28016
6349,264.0,599.574,435.722,-10.4406
6350,264.0,599.179,437.626,-12.5049
6351,264.0,598.954,439.548,-14.4046
6352,264.0,598.964,441.287,-16.0944
6353,264.0,599.244,442.669,-17.5433
6354,264.0,599.794,443.609,-18.7265
6355,264.0,600.587,444.125,-19.6257
6356,264.0,601.594,444.309,-20.2427
6357,264.0,602.784,444.29,-20.6151
6358,264.0,604.116,444.187,-20.8154
6359,264.0,605.538,444.083,-20.9242
6360,264.0,607.0,444.0,-21.0
6361,265.0,600.0,423.0,2.5
6362,265.0,599.458,420.669,4.19228
6363,265.0,599.106,418.392,5.71749
6364,265.0,599.047,416.239,6.96076
6365,265.0,599.267,414.296,7.88916
6366,265.0,599.668,412.635,8.54996
6367,265.0,600.141,411.281,9.04258
6368,265.0,600.62,410.208,9.47685
6369,265.0,601.086,409.353,9.93412
6370,265.0,601.544,408.641,10.4466
6371,265.0,602.0,408.0,11.0
6372,266.0,654.0,395.5,31.5
6373,266.0,653.053,396.17,28.4376
6374,266.0,652.207,396.92,25.1378
6375,266.0,651.493,397.793,21.5668
6376,266.0,650.844,398.777,17.9503
6377,266.0,650.127,399.816,14.6557
6378,266.0,649.204,400.847,12.0003
6379,266.0,647.985,401.851,10.1237
6380,266.0,646.438,402.841,8.97983
6381,266.0,644.572,403.811,8.4098
6382,266.0,642.431,404.679,8.21515
6383,266.0,640.092,405.305,8.20086
6384,266.0,637.668,405.576,8.20577
6385,266.0,635.301,405.47,8.13355
6386,266.0,633.144,405.047,7.96401
6387,266.0,631.315,404.38,7.72697
6388,266.0,629.854,403.507,7.45674
6389,266.0,628.713,402.446,7.16294
6390,266.0,627.794,401.237,6.83597
6391,266.0,626.995,399.942,6.47829
6392,266.0,626.249,398.611,6.13515
6393,266.0,625.532,397.251,5.89135
6394,266.0,624.863,395.844,5.81782
6395,266.0,624.286,394.391,5.89535
6396,266.0,623.857,392.917,5.97909
6397,266.0,623.619,391.445,5.8481
6398,266.0,623.58,389.963,5.31473
6399,266.0,623.701,388.467,4.31532
6400,266.0,623.899,387.02,2.91876
6401,266.0,624.072,385.748,1.25765
6402,266.0,624.14,384.774,-0.557271
6403,266.0,624.063,384.125,-2.47897
6404,266.0,623.852,383.734,-4.50659
6405,266.0,623.554,383.506,-6.63739
6406,266.0,623.221,383.399,-8.82913
6407,266.0,622.895,383.431,-10.9958
6408,266.0,622.604,383.631,-13.0351
6409,266.0,622.361,383.993,-14.8728
6410,266.0,622.166,384.469,-16.5025
6411,266.0,622.0,385.0,-18.0
6412,267.0,654.0,395.5,31.5
6413,267.0,653.319,395.988,30.001
6414,267.0,652.649,396.522,27.967
6415,267.0,652.015,397.153,25.1505
6416,267.0,651.422,397.928,21.7006
6417,267.0,650.825,398.842,18.0526
6418,267.0,650.124,399.841,14.7043
6419,267.0,649.204,400.855,12.0167
6420,267.0,647.986,401.852,10.1276
6421,267.0,646.438,402.841,8.98049
6422,267.0,644.572,403.811,8.40987
6423,267.0,642.431,404.679,8.21516
6424,267.0,640.092,405.305,8.20086
6425,267.0,637.668,405.576,8.20577
6426,267.0,635.301,405.47,8.13355
6427,267.0,633.144,405.047,7.96401
6428,267.0,631.315,404.38,7.72697
6429,267.0,629.854,403.507,7.45674
6430,267.0,628.713,402.446,7.16294
6431,267.0,627.794,401.237,6.83597
6432,267.0,626.995,399.942,6.47829
6433,267.0,626.249,398.611,6.13515
6434,267.0,625.532,397.251,5.89135
6435,267.0,624.863,395.844,5.81782
6436,267.0,624.286,394.391,5.89535
6437,267.0,623.857,392.917,5.97909
6438,267.0,623.619,391.445,5.8481
6439,267.0,623.58,389.963,5.31473
6440,267.0,623.701,388.467,4.31532
6441,267.0,623.899,387.02,2.91876
6442,267.0,624.072,385.748,1.25765
6443,267.0,624.14,384.774,-0.557271
6444,267.0,624.063,384.125,-2.47897
6445,267.0,623.852,383.734,-4.50659
6446,267.0,623.554,383.506,-6.63739
6447,267.0,623.221,383.399,-8.82913
6448,267.0,622.895,383.431,-10.9958
6449,267.0,622.604,383.631,-13.0351
6450,267.0,622.361,383.993,-14.8728
6451,267.0,622.166,384.469,-16.5025
6452,267.0,622.0,385.0,-18.0
6453,268.0,600.5,410.0,19.0
6454,268.0,597.845,410.584,18.399
6455,268.0,595.651,410.862,17.7415
6456,268.0,594.222,410.649,17.0144
6457,268.0,593.64,409.935,16.2486
6458,268.0,593.795,408.867,15.4848
6459,268.0,594.487,407.676,14.7452
6460,268.0,595.521,406.605,14.0375
6461,268.0,596.742,405.861,13.3739
6462,268.0,598.027,405.564,12.7752
6463,268.0,599.261,405.733,12.2542
6464,268.0,600.345,406.284,11.8019
6465,268.0,601.239,407.084,11.3923
6466,268.0,602.0,408.0,11.0
6467,269.0,600.5,410.0,19.0
6468,269.0,600.98,409.024,16.5247
6469,269.0,601.4,408.329,14.3293
6470,269.0,601.731,408.027,12.5267
6471,269.0,602.0,408.0,11.0
6472,270.0,612.0,431.5,37.5
6473,270.0,600.259,450.658,37.3904
6474,270.0,589.516,467.935,37.2069
6475,270.0,580.456,482.098,36.9055
6476,270.0,573.162,493.06,36.4881
6477,270.0,567.0,502.0,36.0
6478,271.0,612.0,431.5,37.5
6479,271.0,616.834,427.659,36.2999
6480,271.0,621.095,424.757,35.026
6481,271.0,624.428,423.258,33.6299
6482,271.0,626.769,423.038,32.1237
6483,271.0,628.255,423.642,30.6032
6484,271.0,629.08,424.61,29.2267
6485,271.0,629.396,425.638,28.1459
6486,271.0,629.294,426.552,27.4342
6487,271.0,628.836,427.234,27.0611
6488,271.0,628.09,427.603,26.9262
6489,271.0,627.146,427.639,26.9173
6490,271.0,626.094,427.397,26.9542
6491,271.0,625.0,427.0,27.0
6492,272.0,492.0,384.0,26.0
6493,272.0,491.675,386.216,26.8489
6494,272.0,491.571,388.334,27.5536
6495,272.0,491.885,390.299,28.0167
6496,272.0,492.739,392.11,28.2257
6497,272.0,494.103,393.778,28.2668
6498,272.0,495.784,395.284,28.2977
6499,272.0,497.495,396.547,28.4722
6500,272.0,499.0,397.447,28.8457
6501,272.0,500.227,397.868,29.3184
6502,272.0,501.269,397.74,29.6649
6503,272.0,502.287,397.068,29.6392
6504,272.0,503.393,395.936,29.0963
6505,272.0,504.604,394.489,28.0596
6506,272.0,505.869,392.88,26.7058
6507,272.0,507.097,391.228,25.2912
6508,272.0,508.167,389.591,24.0617
6509,272.0,508.917,387.97,23.1797
6510,272.0,509.174,386.334,22.683
6511,272.0,508.827,384.664,22.4876
6512,272.0,507.882,382.996,22.4396
6513,272.0,506.464,381.436,22.3887
6514,272.0,504.768,380.114,22.2307
6515,272.0,503.014,379.092,21.8993
6516,272.0,501.425,378.301,21.342
6517,272.0,500.192,377.578,20.5306
6518,272.0,499.402,376.788,19.4987
6519,272.0,498.984,375.944,18.3504
6520,272.0,498.741,375.219,17.2139
